GEOID10,POP100_RE,HU100_RE,TAZ
250277442005002,101,44,2377
250277442005005,153,56,2377
250277444003023,6,3,2377
250277444003021,0,0,2377
250277444003020,143,57,2377
250277442005006,44,17,2377
250277442005008,10,3,2378
250277444003022,36,17,2377
250277444003019,0,0,2377
250277444003028,9,4,2377
250277444003024,0,0,2377
250277451003007,57,20,2398
250277444003025,8,3,2377
250277442005007,1,1,2378
250277442005011,59,18,2378
250277451003006,15,6,2398
250277444003027,13,6,2377
250277442004045,5,1,2378
250277442004035,0,0,2378
250277442004029,0,0,2378
250277442004016,0,0,2378
250277442004034,0,0,2378
250277442004032,0,0,2378
250277442004043,28,12,2378
250277442004042,5,2,2378
250277442004036,0,0,2378
250277442005009,115,39,2378
250277442004044,5,2,2378
250277451003002,154,56,2399
250277442004025,23,7,2378
250277442004033,0,0,2378
250277442004014,0,0,2384
250277442004027,276,152,2378
250277442004037,0,0,2378
250277442005010,11,3,2378
250277442004028,0,0,2378
250277451003004,0,0,2399
250277442004012,0,0,2384
250277442004030,0,0,2378
250277451003003,33,9,2399
250277451003000,21,11,2400
250277442004026,0,0,2378
250277451003016,74,21,2399
250277451003001,14,7,2400
250277442004031,0,0,2378
250277442004038,167,65,2378
250277442003003,0,0,2381
250277441011010,0,0,2379
250277441012002,0,0,2379
250277441012000,0,0,2379
250277441011001,0,0,2379
250277441012001,0,0,2379
250277441011021,0,0,2379
250277441011006,82,34,2379
250277441011004,0,0,2379
250277441011011,0,0,2379
250277441011007,0,0,2379
250277441011003,7,4,2379
250277442003001,0,0,2379
250277441011030,0,0,2379
250277441011005,7,3,2379
250277441012018,0,0,2379
250277441012021,0,0,2379
250277441011009,1,1,2379
250277441012003,0,0,2379
250277441011002,21,11,2379
250277441012017,0,0,2379
250277441011008,0,0,2379
250277441012022,0,0,2380
250277441012023,0,0,2380
250277441011020,0,0,2379
250277441012013,480,264,2380
250277442002000,0,0,2380
250277442002002,33,21,2380
250277442001014,0,0,2383
250277441012024,2,3,2380
250277441012008,0,0,2380
250277442002001,0,0,2380
250277442003134,0,0,2383
250277442001001,0,0,2383
250277442001000,0,0,2383
250277442001003,214,92,2383
250277442001007,0,0,2383
250277442003020,0,0,2383
250277441012025,0,0,2380
250277441012004,447,211,2380
250277442003016,0,0,2382
250277442003150,0,0,2382
250277442001006,0,0,2383
250277442003004,0,0,2381
250277442003002,0,0,2381
250277442003046,0,0,2382
250277442003152,0,0,2382
250277442003014,0,0,2382
250277442003015,0,0,2381
250277442003018,0,0,2382
250277442003030,0,0,2382
250277441011029,0,0,2381
250277441011023,16,9,2381
250277442003029,0,0,2382
250277442003034,0,0,2382
250277441011022,16,4,2381
250277442003031,0,0,2382
250277442003154,0,0,2382
250277442003051,75,24,2385
250277442003028,0,0,2381
250277442003048,61,18,2385
250277442003008,52,20,2382
250277442003026,0,0,2381
250277441011027,1,1,2381
250277442003012,0,0,2382
250277442003019,0,0,2382
250277442003032,0,0,2382
250277442001005,0,0,2383
250277442003033,0,0,2381
250277442003045,0,0,2382
250277442003011,0,0,2382
250277442003043,0,0,2381
250277442003010,0,0,2382
250277442003153,0,0,2382
250277442003049,71,25,2385
250277442003044,0,0,2381
250277442003042,0,0,2381
250277441011024,0,0,2381
250277442003041,0,0,2381
250277442003000,0,0,2381
250277442003013,4,1,2382
250277442003151,0,0,2382
250277442001002,0,0,2383
250277441011028,39,19,2381
250277442003017,61,24,2382
250277442003009,0,0,2381
250277442003158,0,0,2381
250277441011026,153,69,2381
250277442003007,0,0,2381
250277442003005,0,0,2381
250277442003006,0,0,2382
250277442003025,0,0,2381
250277442003027,0,0,2381
250056112023008,55,34,2452
250056112023006,82,42,2452
250056112023016,12,5,2452
250056112023020,44,13,2452
250056111021036,21,7,2452
250056111021031,0,0,2452
250056112023002,0,0,2452
250056112023001,219,113,2452
250056112023009,341,176,2452
250056112023003,0,0,2452
250056112023000,0,0,2452
250056112023005,12,8,2452
250056112023017,2,1,2452
250056112021027,737,237,2453
250056112021031,0,0,2453
250056102034034,1,1,2429
250056112023018,40,26,2452
250056111021034,0,0,2452
250056111021032,59,21,2452
250056111021033,0,0,2452
250056111021035,0,0,2452
250056111021037,26,9,2452
250056102024073,0,0,2429
250056112023004,26,13,2452
250056112021029,18,4,2453
250056112023013,0,0,2452
250056112023007,44,24,2452
250056112023010,587,248,2452
250056112023019,57,33,2452
250056112021033,0,0,2454
250056112021016,43,16,2454
250056112021025,216,57,2454
250056111022038,6,2,2453
250056112021000,24,8,2453
250056102023014,39,11,2427
250056112021018,0,0,2454
250056112021014,0,0,2454
250056112011028,10,4,2454
250056112011009,75,31,2453
250056112011005,0,0,2453
250056112011015,0,0,2455
250056112021017,0,0,2453
250056111022034,52,20,2453
250056112021021,15,6,2454
250056112011010,0,0,2453
250056112011001,0,0,2453
250056112011013,123,53,2453
250056112011002,0,0,2453
250056112011007,0,0,2453
250056112011004,0,0,2453
250056112011014,0,0,2453
250056112021008,71,18,2453
250056112021026,41,20,2454
250056112021003,1,1,2453
250056102023012,84,26,2427
250056112011008,0,0,2453
250056112021009,13,6,2454
250056112021007,24,7,2453
250056112011000,0,0,2453
250056112021015,0,0,2454
250056112011011,31,10,2453
250056112021034,12,4,2454
250056111022036,0,0,2453
250056112021030,0,0,2454
250056112011003,0,0,2453
250056112021032,45,16,2454
250056112021005,2,1,2453
250056112011012,2,1,2453
250056112021002,22,12,2453
250056112021004,16,4,2453
250056112021006,0,0,2453
250056112021001,365,122,2453
250056112021028,0,0,2453
250056112021013,0,0,2454
250056112021011,0,0,2454
250056112021020,0,0,2454
250056112011006,0,0,2453
250056112021012,74,29,2454
250056112011027,0,0,2454
250056112011029,85,37,2455
250056112011023,31,12,2455
250056112021010,36,12,2454
250056112021024,55,21,2454
250056317003004,0,0,2504
250056112011026,25,9,2454
250056112021022,40,13,2454
250056112021023,52,19,2454
250056317001024,0,0,2505
250056112011024,0,0,2454
250056102023020,41,18,2427
250056112021019,965,377,2454
250056317003001,46,12,2504
250056317001023,141,47,2504
250056112011022,44,16,2455
250056112011025,0,0,2454
250056317003003,61,23,2504
250056317003000,159,60,2504
250056317003005,0,0,2504
250056112012030,53,17,2455
250056112012029,258,92,2455
250056112012031,12,3,2455
250056112012022,1,1,2455
250056112011021,82,33,2455
250056112012017,32,10,2455
250056317004000,405,137,2518
250056317003017,0,0,2512
250056112012026,4,1,2455
250056317004011,0,0,2518
250056317004002,448,144,2518
250056317004012,61,22,2518
250056317004001,15,9,2518
250056112012021,113,37,2455
250056112012032,183,60,2455
250056112011020,41,18,2455
250056112012015,86,28,2455
250056112012028,23,9,2455
250056317004010,103,39,2518
250056112012016,0,0,2455
250056112011016,153,61,2455
250056112011019,33,11,2455
250277131001043,0,0,2239
250277131001039,1,1,2238
250277131002000,0,0,2239
250277131001042,37,15,2238
250277131001041,8,4,2238
250277131001024,0,0,2238
250277131002002,16,12,2239
250277131002001,92,71,2239
250277131001032,0,0,2238
250277131001038,0,0,2238
250277131001040,18,9,2238
250277131001025,50,22,2238
250277131001031,30,11,2238
250277131001030,43,13,2238
250277131001022,0,0,2239
250277131001027,55,22,2238
250277131001012,0,0,2238
250277131001013,0,0,2238
250277131001044,17,9,2238
250277131001029,85,31,2238
250277131001045,2,1,2238
250277131001026,0,0,2238
250277131001047,23,13,2238
250277131001034,0,0,2238
250277163002012,302,165,2245
250277161002013,92,44,2246
250277161002016,90,37,2246
250277163001009,52,29,2245
250277163002002,31,12,2245
250277161005014,89,40,2247
250277161005006,22,9,2247
250277163002011,48,17,2245
250277162002001,66,30,2242
250277161003010,0,0,2241
250277161003011,0,0,2241
250277161003014,0,0,2241
250277161003002,0,0,2241
250277161003015,0,0,2241
250277161003016,0,0,2241
250277161003057,0,0,2241
250277161003009,0,0,2241
250277161003076,0,0,2241
250277161003079,0,0,2241
250277161001016,1,1,2243
250277162002006,26,14,2241
250277131003002,25,13,2239
250277131003006,121,39,2239
250277131002017,45,20,2239
250277131003010,0,0,2239
250277131002032,13,7,2239
250277131002087,36,12,2239
250277131002080,0,0,2239
250277131002018,33,12,2239
250277131002028,5,5,2239
250277131002034,8,3,2239
250277161003036,0,0,2246
250277162002023,53,25,2241
250277162002027,42,16,2241
250277163003002,46,0,2244
250277163003015,0,0,2244
250277163001010,33,18,2245
250277163001005,45,21,2245
250277161004005,113,43,2246
250277163003008,0,0,2244
250277161002005,56,24,2244
250277131001059,0,0,2240
250277131001083,23,8,2240
250277131002013,54,25,2239
250277131002005,0,0,2240
250277131002009,0,0,2239
250277131002094,0,0,2239
250277131001060,0,0,2240
250277131002006,1,1,2239
250277131002031,0,0,2239
250277131001064,70,23,2240
250277131002046,0,0,2239
250277131002010,0,0,2239
250277131001065,47,15,2240
250277131002043,0,0,2239
250277131002044,0,0,2239
250277131002053,0,0,2239
250277131003015,85,31,2239
250277131002035,146,59,2239
250277131002072,0,0,2239
250277131002045,0,0,2239
250277131002052,0,0,2239
250277131002086,1,1,2239
250277131002089,0,0,2239
250277131002090,0,0,2240
250277131003014,7,3,2239
250277131003017,132,45,2239
250277131002011,57,27,2239
250277131002015,6,2,2239
250277131003012,0,0,2239
250277131003020,169,50,2239
250277131002029,0,0,2239
250277131002026,81,33,2239
250277131002024,37,18,2239
250277163001007,146,69,2245
250277161002000,0,0,2246
250277162002005,0,0,2241
250277161001013,49,16,2243
250277161003043,0,0,2246
250277161003008,0,0,2241
250277161003025,0,0,2241
250277161003020,0,0,2241
250277161003075,0,0,2241
250277161003078,0,0,2241
250277161003074,0,0,2241
250277161003061,0,0,2241
250277161003062,0,0,2241
250277161003007,0,0,2241
250277161001008,1,1,2243
250277163001002,163,73,2245
250277161003038,0,0,2241
250277162002020,53,19,2241
250277162002008,37,13,2241
250277162002019,92,41,2241
250277162002025,27,17,2241
250277162002030,53,30,2241
250277162001014,153,89,2242
250277162001009,33,17,2242
250277161001020,3,2,2243
250277162002028,18,10,2241
250277162001019,10,10,2242
250277163001004,44,20,2245
250277163003004,38,18,2244
250277161003042,93,49,2246
250277161002011,79,38,2246
250277163002001,167,79,2247
250277163002008,76,39,2245
250277161005020,0,0,2247
250277162002012,9,9,2241
250277162001024,181,127,2242
250277161003031,606,207,2241
250277131002057,0,0,2239
250277131003003,5,2,2239
250277131002012,6,2,2239
250277131003005,16,11,2239
250277131002079,55,22,2239
250277131003007,0,0,2239
250277131002027,32,15,2239
250277161003035,1,1,2246
250277162002002,169,69,2241
250277161003030,229,83,2241
250277161001021,0,0,2243
250277162001023,63,33,2242
250277162001006,55,22,2242
250277162001010,84,38,2242
250277163001006,38,18,2245
250277161003032,0,0,2241
250277131004259,2,3,2239
250277131002021,132,62,2239
250277131002007,19,7,2239
250277131002003,31,11,2239
250277131003011,4,1,2239
250277131002037,26,9,2239
250277131002058,12,4,2239
250277131002041,37,14,2239
250277131002091,0,0,2239
250277131001063,37,16,2240
250277131002055,0,0,2239
250277131002065,0,0,2239
250277161001004,1021,480,2243
250277162002024,33,13,2241
250277162002026,53,29,2241
250277162002017,5,2,2241
250277162001002,210,92,2242
250277162001016,57,22,2242
250277163003000,55,27,2244
250277163001011,48,27,2245
250277163002010,166,98,2245
250277161002003,117,54,2244
250277163002007,86,42,2245
250277161005012,75,34,2247
250277161005002,30,15,2247
250277161001009,17,5,2243
250277161002014,45,17,2246
250277161003037,6,2,2246
250277162002014,43,30,2242
250277162002016,0,0,2241
250277161003049,0,0,2241
250277161003055,0,0,2241
250277161003069,0,0,2241
250277161003006,0,0,2241
250277161003018,0,0,2241
250277162002011,22,10,2241
250277162002013,12,5,2241
250277163002013,52,30,2245
250277162001020,46,16,2242
250277163003003,296,133,2244
250277161001017,86,33,2243
250277162001018,47,23,2242
250277162001000,0,0,2243
250277162002032,0,0,2242
250277161002001,204,97,2246
250277161003028,10,5,2241
250277161005013,64,21,2247
250277161003053,0,0,2241
250277161003056,0,0,2241
250277161003012,0,0,2241
250277161003067,0,0,2241
250277161003077,0,0,2241
250277161003073,0,0,2241
250277161003072,0,0,2241
250277161003063,0,0,2241
250277131002049,3,1,2239
250277131001068,76,30,2240
250277131001058,49,16,2240
250277131001046,0,0,2239
250277161003039,23,8,2241
250277161002007,23,13,2244
250277163003010,34,24,2244
250277161001006,25,10,2243
250277161003071,0,0,2241
250277161003027,0,0,2241
250277161003024,0,0,2241
250277161003054,0,0,2241
250277161003051,0,0,2241
250277161003050,0,0,2241
250277161003052,0,0,2241
250277161003021,0,0,2241
250277162002010,36,14,2241
250277131002004,13,4,2239
250277131002074,0,0,2239
250277131002048,0,0,2239
250277131002060,2,1,2239
250277131002039,0,0,2239
250277131002022,19,7,2239
250277131002016,26,12,2239
250277131002033,95,34,2239
250277131001069,0,0,2239
250277131002042,108,42,2239
250277131002088,8,2,2239
250277131003018,0,0,2239
250277131002070,0,0,2239
250277131002066,0,0,2239
250277131001057,92,51,2240
250277131001061,0,0,2240
250277131002062,20,8,2239
250277131002051,0,0,2239
250277131002071,0,0,2239
250277131002050,0,0,2239
250277131002075,0,0,2239
250277131002059,0,0,2239
250277131003004,19,11,2239
250277131003016,0,0,2239
250277131004263,10,4,2239
250277131003001,14,7,2239
250277131004262,0,0,2239
250277131003009,0,0,2239
250277131002019,101,5,2239
250277131003021,5,3,2239
250277131002081,21,12,2239
250277131002093,4,1,2239
250277131002036,30,13,2239
250277131002038,39,16,2239
250277163002006,66,29,2245
250277163002005,68,48,2245
250277163002003,43,27,2245
250277163002016,0,0,2245
250277162001001,0,0,2242
250277161003034,33,11,2246
250277161003048,0,0,2241
250277161003068,0,0,2241
250277161003064,0,0,2241
250277161003022,0,0,2241
250277161001010,35,12,2243
250277131002054,0,0,2239
250277131002083,0,0,2239
250277131002068,0,0,2239
250277131002078,0,0,2239
250277131002077,0,0,2239
250277131002092,64,24,2239
250277131003023,76,26,2239
250277131003019,0,0,2239
250277131002085,15,6,2239
250277131002023,34,13,2239
250277131002025,13,6,2239
250277131001067,44,20,2240
250277161002006,54,35,2246
250277163002015,72,28,2245
250277161002015,72,33,2246
250277161002010,36,22,2246
250277161002002,61,31,2246
250277163002014,42,19,2245
250277161005015,45,22,2247
250277161005011,81,32,2247
250277162002009,68,29,2241
250277162002021,2,1,2241
250277161002008,44,20,2244
250277162001004,0,0,2242
250277161003013,0,0,2241
250277161003019,0,0,2241
250277161003070,0,0,2241
250277161003003,0,0,2241
250277131003008,17,5,2239
250277131002014,49,19,2239
250277131003022,31,9,2239
250277162002003,2,1,2241
250277161003001,18,6,2241
250277162002004,45,17,2241
250277162002007,32,15,2241
250277161003040,26,12,2241
250277161003000,56,41,2244
250277162002029,59,21,2241
250277162001005,29,14,2242
250277162002031,0,0,2241
250277162002000,24,9,2242
250277162001008,55,26,2242
250277162001015,37,19,2242
250277162001011,98,42,2242
250277162001007,92,40,2242
250277163003007,76,46,2244
250277161003041,12,8,2246
250277161002009,0,0,2246
250277163003011,81,31,2244
250277161002012,68,43,2246
250277162001013,0,0,2242
250277161004007,75,26,2246
250277163003013,29,13,2244
250277163003014,0,0,2244
250277163003009,90,84,2244
250277131002047,0,0,2239
250277131002067,0,0,2239
250277131002076,0,0,2239
250277131002056,0,0,2239
250277131002064,0,0,2239
250277131002063,2,1,2239
250277131003013,31,10,2239
250277131002040,5,3,2239
250277131003000,219,107,2239
250277161003004,0,0,2241
250277161003005,0,0,2241
250277161003026,0,0,2241
250277161003066,0,0,2241
250277162002018,19,11,2241
250277163001008,2,2,2245
250277162001012,66,32,2242
250277162001022,83,41,2242
250277162002033,0,0,2242
250277162001026,0,2,2242
250277163003012,43,20,2244
250277163003006,107,54,2244
250277131002095,0,0,2239
250277131002008,23,10,2239
250277131002073,0,0,2239
250277131002069,0,0,2239
250277162002015,0,0,2241
250277161003058,0,0,2241
250277161003017,0,0,2241
250277161003060,0,0,2241
250277161003059,0,0,2241
250277161003065,0,0,2241
250277161003023,0,0,2241
250277161003033,2,1,2241
250277161003029,0,0,2241
250277161003044,0,0,2246
250277162002022,76,34,2241
250277161001011,0,0,2242
250277162001025,59,21,2242
250277162001017,16,7,2242
250277162001021,43,23,2242
250277162001003,127,62,2242
250277163001003,181,94,2245
250277163003001,127,69,2244
250277163003005,55,32,2244
250277161004006,38,19,2246
250277163002009,64,30,2245
250277161002004,41,13,2244
250277163002004,62,33,2245
250277131004264,5,1,2239
250277131002020,22,10,2239
250277131002030,132,48,2239
250277131002061,69,27,2239
250277131002082,0,0,2239
250277131002084,2,1,2239
250277161001038,0,0,2243
250277131001062,3,2,2240
250277131001056,47,18,2240
250277131001072,35,12,2240
250277131001048,86,2,2240
250277131001071,3,2,2240
250277161001015,1,1,2243
250277131001055,60,18,2240
250277131001070,28,10,2240
250277131001066,147,47,2240
250277161001012,43,28,2243
250277401021048,298,106,2313
250277401022015,68,26,2313
250277401022017,0,1,2313
250277401022026,0,0,2313
250277401021054,27,15,2313
250277401021053,40,20,2313
250277401021010,0,0,2311
250277401021027,11,4,2311
250277402001002,25,12,2311
250277402001000,217,84,2311
250277402001004,217,87,2312
250277401021011,81,38,2311
250277401021041,0,0,2311
250277401021028,15,9,2311
250277401021046,37,14,2311
250277401022013,26,9,2312
250277401022018,127,37,2313
250277401021049,32,26,2313
250277401021050,82,22,2313
